Window_index,Stage,MAE,MAPE,RMSE,Accuracy(2000),Accuracy(3000),Step4,Step6.1,Step6.2,Time,Adopted_hidden_node
1,Inferencing,6915.44,19.61,7055.51,0.0,0.0,188,0,0,50.916812896728516,1
2,Inferencing,6863.71,19.27,6891.42,0.0,0.0,4,0,0,1.0398690700531006,1
3,Inferencing,4635.15,12.48,4649.72,0.0,0.0,4,0,0,1.0603842735290527,1
4,Inferencing,4968.06,13.48,5037.68,0.0,0.0,4,0,0,1.1307308673858643,1
5,Inferencing,4661.12,12.83,4742.69,0.0,0.0,4,0,0,1.0680711269378662,1
6,Inferencing,4162.34,11.67,4173.19,0.0,0.0,4,0,0,1.0567378997802734,1
7,Inferencing,1243.37,3.38,1426.98,75.0,100.0,4,0,0,1.0641937255859375,1
8,Inferencing,1402.23,3.72,1707.22,75.0,100.0,4,0,0,1.0385525226593018,1
9,Inferencing,2799.77,7.61,2840.48,25.0,50.0,4,0,0,1.1240260601043701,1
10,Inferencing,590.8,1.59,733.36,100.0,100.0,4,0,0,1.063169240951538,1
11,Inferencing,848.1,2.21,914.37,100.0,100.0,4,0,0,1.0665779113769531,1
12,Inferencing,7032.81,15.48,7165.48,0.0,0.0,4,0,0,1.053804636001587,1
13,Inferencing,2950.62,6.32,3674.66,50.0,50.0,4,0,0,1.0604221820831299,1
14,Inferencing,2972.86,6.36,3248.85,25.0,50.0,4,0,0,1.1482903957366943,1
15,Inferencing,3696.54,7.72,3753.83,0.0,25.0,4,0,0,1.200446367263794,1
16,Inferencing,1413.14,2.98,1557.55,75.0,100.0,4,0,0,1.0547034740447998,1
17,Inferencing,448.13,0.95,609.93,100.0,100.0,4,0,0,1.069246530532837,1
18,Inferencing,767.87,1.70,987.47,100.0,100.0,4,0,0,1.0535788536071777,1
19,Inferencing,1162.13,2.55,1198.71,100.0,100.0,4,0,0,1.0477478504180908,1
20,Inferencing,473.18,1.01,496.47,100.0,100.0,4,0,0,1.0477662086486816,1
21,Inferencing,2471.02,4.97,2676.79,25.0,50.0,4,0,0,1.1049823760986328,1
22,Inferencing,3367.43,6.48,3383.45,0.0,25.0,4,0,0,1.0452630519866943,1
23,Inferencing,567.11,1.10,683.44,100.0,100.0,4,0,0,1.0537645816802979,1
24,Inferencing,4111.41,7.53,4295.68,0.0,25.0,4,0,0,1.0635435581207275,1
25,Inferencing,1800.25,3.36,1825.39,75.0,100.0,4,0,0,1.0669677257537842,1
26,Inferencing,1284.94,2.37,1714.54,75.0,100.0,4,0,0,1.1262781620025635,1
27,Inferencing,2210.79,4.07,2387.93,50.0,75.0,4,0,0,1.0613317489624023,1
28,Inferencing,421.03,0.81,482.71,100.0,100.0,4,0,0,1.0652456283569336,1
29,Inferencing,721.57,1.40,785.01,100.0,100.0,4,0,0,1.0558466911315918,1
30,Inferencing,985.77,1.95,1178.52,100.0,100.0,4,0,0,1.058884620666504,1
31,Inferencing,2167.92,4.23,2216.07,50.0,100.0,4,0,0,1.099320888519287,1
32,Inferencing,1237.22,2.34,1524.69,75.0,100.0,4,0,0,1.0665369033813477,1
