Window_index,Stage,MAE,MAPE,RMSE,Accuracy(2000),Accuracy(3000),Step4,Step6.1,Step6.2,Time,Adopted_hidden_node
1,Inferencing,1956.51,5.56,2025.79,50.0,100.0,185,0,0,54.182576179504395,1
2,Inferencing,2611.5,7.29,2700.76,25.0,75.0,4,0,0,1.4394352436065674,1
3,Inferencing,3955.43,10.57,4318.46,0.0,25.0,4,0,0,1.3018255233764648,1
4,Inferencing,5863.58,15.89,5920.9,0.0,0.0,4,0,0,1.0938658714294434,1
5,Inferencing,6843.97,19.07,6952.35,0.0,0.0,4,0,0,1.0856678485870361,1
6,Inferencing,7587.55,21.19,7592.66,0.0,0.0,4,0,0,1.0846991539001465,1
7,Inferencing,4925.81,13.10,4983.67,0.0,0.0,4,0,0,1.3005225658416748,1
8,Inferencing,8386.85,22.32,8452.39,0.0,0.0,4,0,0,1.3251066207885742,1
9,Inferencing,12950.96,35.29,12967.83,0.0,0.0,4,0,0,1.1844115257263184,1
10,Inferencing,12290.17,32.54,12304.39,0.0,0.0,4,0,0,1.0819931030273438,1
11,Inferencing,11007.29,28.35,11186.99,0.0,0.0,3,1,0,1.7665185928344727,1
12,Inferencing,1205.62,2.64,1582.3,75.0,100.0,1,3,0,11.112968444824219,1
13,Inferencing,5207.7,11.52,5377.46,0.0,25.0,4,0,0,1.1137239933013916,1
14,Inferencing,4561.39,9.74,4572.99,0.0,0.0,4,0,0,1.124804973602295,1
15,Inferencing,2574.59,5.39,2818.69,25.0,50.0,4,0,0,1.0766053199768066,1
16,Inferencing,5523.36,11.76,5591.29,0.0,0.0,4,0,0,1.1759345531463623,1
17,Inferencing,4998.24,10.75,5042.21,0.0,0.0,4,0,0,1.2055222988128662,1
18,Inferencing,4496.67,9.90,4571.65,0.0,0.0,4,0,0,1.12623929977417,1
19,Inferencing,2569.57,5.65,2646.13,50.0,50.0,4,0,0,1.124776840209961,1
20,Inferencing,434.4,0.92,471.67,100.0,100.0,4,0,0,1.0841941833496094,1
21,Inferencing,2951.13,5.91,2980.94,0.0,75.0,4,0,0,1.0798215866088867,1
22,Inferencing,2580.22,4.94,2746.33,25.0,50.0,4,0,0,1.128129243850708,1
23,Inferencing,276.71,0.53,381.88,100.0,100.0,4,0,0,1.1530025005340576,1
24,Inferencing,1717.38,3.13,1926.48,50.0,100.0,4,0,0,1.1765367984771729,1
25,Inferencing,1374.66,2.59,1453.17,100.0,100.0,4,0,0,1.2380359172821045,1
26,Inferencing,897.35,1.68,1039.85,100.0,100.0,4,0,0,1.104569435119629,1
27,Inferencing,898.5,1.67,1010.54,100.0,100.0,4,0,0,1.0725502967834473,1
28,Inferencing,1741.87,3.33,1794.08,75.0,100.0,4,0,0,1.1753833293914795,1
29,Inferencing,4354.46,8.62,4579.7,0.0,25.0,4,0,0,1.3527803421020508,1
30,Inferencing,4030.3,7.92,4248.3,25.0,25.0,4,0,0,1.2590234279632568,1
31,Inferencing,2493.66,4.88,2516.64,0.0,100.0,4,0,0,1.0865225791931152,1
32,Inferencing,1249.58,2.38,1260.86,100.0,100.0,4,0,0,1.0728309154510498,1
33,Inferencing,1379.54,2.79,1557.23,75.0,100.0,4,0,0,1.156857967376709,1
34,Inferencing,846.84,1.71,990.42,100.0,100.0,4,0,0,1.3196344375610352,1
35,Inferencing,485.65,1.00,591.63,100.0,100.0,4,0,0,1.1452593803405762,1
36,Inferencing,3193.11,6.35,3454.55,25.0,50.0,4,0,0,1.2282195091247559,1
37,Inferencing,4480.98,8.98,4485.87,0.0,0.0,4,0,0,1.1466960906982422,1
38,Inferencing,2717.76,5.48,2724.09,0.0,100.0,4,0,0,1.299731731414795,1
39,Inferencing,2003.49,4.12,2054.22,50.0,100.0,4,0,0,1.1760637760162354,1
40,Inferencing,970.49,2.04,1078.13,100.0,100.0,4,0,0,1.0903794765472412,1
41,Inferencing,3188.8,6.51,3273.33,0.0,50.0,4,0,0,1.1009588241577148,1
42,Inferencing,2810.3,5.63,2943.23,25.0,50.0,4,0,0,1.3061130046844482,1
43,Inferencing,1686.34,3.42,1708.18,75.0,100.0,4,0,0,1.2606685161590576,1
44,Inferencing,640.84,1.34,778.04,100.0,100.0,4,0,0,1.2058255672454834,1
45,Inferencing,1308.51,2.81,1396.06,100.0,100.0,4,0,0,1.0882782936096191,1
46,Inferencing,616.29,1.31,719.79,100.0,100.0,4,0,0,1.078451156616211,1
47,Inferencing,701.4,1.49,802.36,100.0,100.0,4,0,0,1.1056768894195557,1
48,Inferencing,1167.22,2.48,1275.32,100.0,100.0,4,0,0,1.2664830684661865,1
49,Inferencing,1798.9,3.80,1815.47,50.0,100.0,4,0,0,1.2554802894592285,1
50,Inferencing,836.21,1.77,846.76,100.0,100.0,4,0,0,1.102942705154419,1
51,Inferencing,521.31,1.11,653.96,100.0,100.0,4,0,0,1.0880799293518066,1
52,Inferencing,2833.41,5.78,3059.02,25.0,50.0,4,0,0,1.182004690170288,1
53,Inferencing,4636.44,9.59,4802.13,0.0,25.0,4,0,0,1.0810699462890625,1
54,Inferencing,824.43,1.81,830.39,100.0,100.0,4,0,0,1.164825677871704,1
55,Inferencing,2346.57,5.87,2862.91,50.0,75.0,4,0,0,1.1935076713562012,1
56,Inferencing,2206.74,5.36,2474.7,50.0,75.0,4,0,0,1.1435024738311768,1
57,Inferencing,6007.81,13.84,6036.77,0.0,0.0,4,0,0,1.1567103862762451,1
58,Inferencing,7097.5,15.47,7180.96,0.0,0.0,4,0,0,1.0840191841125488,1
59,Inferencing,8866.74,17.72,8908.77,0.0,0.0,4,0,0,1.0914511680603027,1
60,Inferencing,7816.67,15.19,7836.19,0.0,0.0,4,0,0,1.2411484718322754,1
61,Inferencing,6359.67,12.26,6375.7,0.0,0.0,4,0,0,1.334841251373291,1
62,Inferencing,3305.02,6.40,3346.69,0.0,50.0,4,0,0,1.2372798919677734,1
63,Inferencing,2863.21,5.53,2866.62,0.0,75.0,4,0,0,1.1116559505462646,1
64,Inferencing,6388.36,11.61,6756.32,0.0,0.0,4,0,0,1.0798561573028564,1
65,Inferencing,9134.0,15.76,9136.29,0.0,0.0,4,0,0,1.0840470790863037,1
