Window_index,Stage,MAE,MAPE,RMSE,Accuracy(2000),Accuracy(3000),Step4,Step6.1,Step6.2,Time,Adopted_hidden_node
1,Inferencing,6396.5,14.71,6675.34,0.0,0.0,134,0,0,78.58513903617859,1
2,Inferencing,9073.71,22.08,9092.3,0.0,0.0,4,0,0,2.0818123817443848,1
3,Inferencing,7629.77,18.03,7631.37,0.0,0.0,3,1,0,2.0177690982818604,1
4,Inferencing,6726.89,15.43,6732.06,0.0,0.0,2,0,2,61.892322063446045,4
5,Inferencing,4707.58,10.44,4782.27,0.0,0.0,4,0,0,2.1286587715148926,4
6,Inferencing,1357.54,3.02,1631.47,75.0,100.0,4,0,0,2.2334752082824707,4
7,Inferencing,1136.38,2.70,1202.03,100.0,100.0,4,0,0,2.3361093997955322,4
8,Inferencing,3075.42,7.81,3486.58,25.0,75.0,4,0,0,2.097846269607544,4
9,Inferencing,10897.47,27.81,10909.48,0.0,0.0,4,0,0,2.074474573135376,4
10,Inferencing,10541.54,26.54,10582.3,0.0,0.0,4,0,0,2.3558096885681152,4
11,Inferencing,7838.28,19.90,7846.4,0.0,0.0,1,3,0,32.88074970245361,4
12,Inferencing,9734.73,26.99,9875.46,0.0,0.0,0,4,0,7.764063119888306,4
13,Inferencing,10199.82,28.66,10208.94,0.0,0.0,4,0,0,2.1087465286254883,4
14,Inferencing,8606.78,24.19,8630.21,0.0,0.0,2,2,0,7.0199315547943115,4
15,Inferencing,7142.79,20.13,7145.08,0.0,0.0,1,3,0,7.635721921920776,4
16,Inferencing,5364.55,14.67,5406.42,0.0,0.0,2,2,0,2.795327663421631,4
17,Inferencing,4475.39,12.11,4504.64,0.0,0.0,4,0,0,2.311246395111084,4
18,Inferencing,4030.36,10.96,4082.59,0.0,0.0,4,0,0,1.9254443645477295,4
19,Inferencing,4651.93,13.04,4653.64,0.0,0.0,4,0,0,2.007286548614502,4
20,Inferencing,3114.18,8.56,3203.27,0.0,50.0,4,0,0,2.035309314727783,4
21,Inferencing,1121.89,2.96,1137.72,100.0,100.0,4,0,0,2.0789124965667725,4
22,Inferencing,1552.15,4.21,1597.44,75.0,100.0,4,0,0,2.059319496154785,4
23,Inferencing,789.95,2.14,912.98,100.0,100.0,4,0,0,2.0730555057525635,4
24,Inferencing,348.7,0.92,397.58,100.0,100.0,4,0,0,1.9019699096679688,4
25,Inferencing,5999.75,13.53,6630.57,25.0,25.0,4,0,0,1.9586780071258545,4
26,Inferencing,4122.93,8.79,5375.57,25.0,75.0,4,0,0,1.9408159255981445,4
27,Inferencing,2397.29,5.19,2676.44,50.0,50.0,4,0,0,1.9305596351623535,4
28,Inferencing,501.06,1.05,617.69,100.0,100.0,4,0,0,2.0060112476348877,4
29,Inferencing,1027.41,2.18,1445.12,75.0,100.0,4,0,0,1.9822282791137695,4
30,Inferencing,261.91,0.56,374.36,100.0,100.0,4,0,0,1.9359090328216553,4
31,Inferencing,616.99,1.36,877.66,100.0,100.0,4,0,0,1.9389195442199707,4
32,Inferencing,1735.29,3.82,1766.68,75.0,100.0,4,0,0,1.9043967723846436,4
33,Inferencing,1311.17,2.82,1487.27,75.0,100.0,4,0,0,1.961841344833374,4
34,Inferencing,4238.65,8.68,4501.22,0.0,25.0,4,0,0,2.053490400314331,4
35,Inferencing,7212.95,14.06,7288.5,0.0,0.0,4,0,0,1.9744102954864502,4
36,Inferencing,5804.01,11.25,6007.0,0.0,0.0,4,0,0,2.0177414417266846,4
37,Inferencing,5980.9,11.06,6126.91,0.0,0.0,4,0,0,2.0045218467712402,4
38,Inferencing,1274.19,2.36,1537.78,75.0,100.0,4,0,0,2.044433116912842,4
39,Inferencing,828.64,1.56,1015.14,100.0,100.0,4,0,0,1.8732619285583496,4
40,Inferencing,2661.77,4.88,2748.79,25.0,50.0,4,0,0,1.851719856262207,4
41,Inferencing,843.01,1.61,973.26,100.0,100.0,4,0,0,1.8870720863342285,4
42,Inferencing,436.11,0.84,524.81,100.0,100.0,4,0,0,1.7789828777313232,4
43,Inferencing,2550.51,5.09,2818.06,25.0,75.0,4,0,0,1.7640023231506348,4
44,Inferencing,2424.1,4.73,2463.85,25.0,100.0,4,0,0,1.7262601852416992,4
45,Inferencing,2400.33,4.63,2618.16,25.0,75.0,4,0,0,1.746835708618164,4
46,Inferencing,2867.83,5.49,3131.31,25.0,50.0,4,0,0,1.7452542781829834,4
47,Inferencing,912.84,1.85,1100.02,100.0,100.0,4,0,0,1.7574267387390137,4
48,Inferencing,795.65,1.62,837.51,100.0,100.0,4,0,0,1.674168586730957,4
49,Inferencing,1452.02,2.97,1583.44,100.0,100.0,4,0,0,1.6566662788391113,4
50,Inferencing,517.8,1.03,666.7,100.0,100.0,4,0,0,1.6779160499572754,4
51,Inferencing,1331.41,2.69,1425.6,100.0,100.0,4,0,0,1.7465853691101074,4
52,Inferencing,729.38,1.49,863.39,100.0,100.0,4,0,0,1.6489152908325195,4
53,Inferencing,2054.09,4.31,2088.74,50.0,100.0,4,0,0,1.6523969173431396,4
54,Inferencing,437.03,0.92,553.29,100.0,100.0,4,0,0,1.6647377014160156,4
55,Inferencing,1729.78,3.47,1780.3,50.0,100.0,4,0,0,1.5695230960845947,4
56,Inferencing,460.79,0.93,538.85,100.0,100.0,4,0,0,1.5772957801818848,4
57,Inferencing,424.24,0.87,477.68,100.0,100.0,4,0,0,1.5946707725524902,4
58,Inferencing,1369.18,2.92,1420.83,100.0,100.0,4,0,0,1.6823475360870361,4
59,Inferencing,623.74,1.34,721.45,100.0,100.0,4,0,0,1.5540640354156494,4
60,Inferencing,276.13,0.59,292.56,100.0,100.0,4,0,0,1.577284574508667,4
61,Inferencing,579.43,1.25,656.03,100.0,100.0,4,0,0,1.6140508651733398,4
62,Inferencing,2259.62,4.77,2331.15,25.0,100.0,4,0,0,1.627575159072876,4
63,Inferencing,1653.23,3.51,1697.65,75.0,100.0,4,0,0,1.387434959411621,4
64,Inferencing,1351.03,2.86,1356.77,100.0,100.0,4,0,0,1.4238624572753906,4
65,Inferencing,2034.17,4.19,2330.64,50.0,75.0,4,0,0,1.5730459690093994,4
66,Inferencing,2790.6,5.69,2871.38,0.0,75.0,4,0,0,1.5581161975860596,4
67,Inferencing,1413.74,3.08,1566.43,75.0,100.0,4,0,0,1.520416021347046,4
68,Inferencing,907.69,2.01,931.15,100.0,100.0,4,0,0,1.5900776386260986,4
69,Inferencing,3327.26,8.47,3893.53,25.0,25.0,4,0,0,1.508936882019043,4
70,Inferencing,814.94,1.91,1006.56,100.0,100.0,4,0,0,1.4880354404449463,4
71,Inferencing,384.14,0.87,487.37,100.0,100.0,4,0,0,1.4369091987609863,4
72,Inferencing,1869.21,3.90,1907.14,75.0,100.0,4,0,0,1.4108490943908691,4
73,Inferencing,1856.01,3.59,1945.14,75.0,100.0,4,0,0,1.341543197631836,4
74,Inferencing,722.91,1.42,948.01,100.0,100.0,4,0,0,1.4448354244232178,4
75,Inferencing,1084.59,2.09,1248.11,75.0,100.0,4,0,0,1.3265821933746338,4
76,Inferencing,1671.88,3.25,1752.67,75.0,100.0,4,0,0,1.398249864578247,4
