Window_index,Stage,MAE,MAPE,RMSE,Accuracy(2000),Accuracy(3000),Step4,Step6.1,Step6.2,Time,Adopted_hidden_node
1,Inferencing,4127.57,9.27,4556.71,0.0,50.0,134,0,0,61.72603178024292,1
2,Inferencing,8349.99,20.33,8376.19,0.0,0.0,4,0,0,1.750396728515625,1
3,Inferencing,7571.47,17.93,7588.05,0.0,0.0,4,0,0,1.7562026977539062,1
4,Inferencing,7277.81,16.84,7296.26,0.0,0.0,2,2,0,1.7229750156402588,1
5,Inferencing,5989.31,13.52,6021.32,0.0,0.0,4,0,0,1.7326173782348633,1
6,Inferencing,5417.3,12.10,5531.12,0.0,0.0,4,0,0,1.7533948421478271,1
7,Inferencing,6043.93,14.14,6069.92,0.0,0.0,4,0,0,1.790858268737793,1
8,Inferencing,5630.09,13.95,5662.6,0.0,0.0,4,0,0,1.7247722148895264,1
9,Inferencing,4207.59,10.80,4317.43,0.0,0.0,4,0,0,1.7748401165008545,1
10,Inferencing,1048.18,2.65,1247.74,100.0,100.0,4,0,0,1.7777495384216309,1
11,Inferencing,1385.47,3.56,1678.02,75.0,100.0,4,0,0,1.7782275676727295,1
12,Inferencing,2614.47,7.15,3127.71,50.0,75.0,4,0,0,1.8479065895080566,1
13,Inferencing,4542.83,12.95,4588.49,0.0,0.0,4,0,0,1.724128007888794,1
14,Inferencing,2986.22,8.33,3032.01,0.0,75.0,4,0,0,1.7919845581054688,1
15,Inferencing,2843.65,8.05,2858.53,0.0,75.0,4,0,0,1.8271660804748535,1
16,Inferencing,1488.9,4.13,1516.36,100.0,100.0,4,0,0,1.7802128791809082,1
17,Inferencing,3238.98,8.73,3486.84,25.0,50.0,4,0,0,1.7690761089324951,1
18,Inferencing,3186.65,8.61,3302.23,0.0,75.0,4,0,0,1.752406358718872,1
19,Inferencing,3434.44,9.63,3446.29,0.0,0.0,4,0,0,1.7683897018432617,1
20,Inferencing,1454.07,4.06,1741.55,50.0,100.0,4,0,0,1.7825241088867188,1
21,Inferencing,295.28,0.78,322.62,100.0,100.0,4,0,0,1.7930550575256348,1
22,Inferencing,2887.51,7.76,2992.9,25.0,50.0,4,0,0,1.7422103881835938,1
23,Inferencing,3004.17,8.17,3159.45,25.0,50.0,4,0,0,1.784489393234253,1
24,Inferencing,1800.44,4.77,1977.34,50.0,100.0,4,0,0,1.757106065750122,1
25,Inferencing,2704.71,6.47,2951.86,25.0,75.0,4,0,0,1.7374072074890137,1
26,Inferencing,2914.89,6.23,3586.62,50.0,50.0,4,0,0,1.7438819408416748,1
27,Inferencing,1182.52,2.63,1349.99,100.0,100.0,4,0,0,1.7107157707214355,1
28,Inferencing,2310.66,4.92,2432.56,50.0,75.0,4,0,0,1.7719528675079346,1
29,Inferencing,2009.53,4.17,2087.47,50.0,100.0,4,0,0,1.7563066482543945,1
30,Inferencing,1770.31,3.76,1828.16,75.0,100.0,4,0,0,1.8734498023986816,1
31,Inferencing,2452.31,5.31,2458.92,0.0,100.0,4,0,0,1.746708869934082,1
32,Inferencing,1757.94,3.87,1901.77,50.0,100.0,4,0,0,1.8999838829040527,1
33,Inferencing,3112.65,6.78,3143.44,0.0,50.0,4,0,0,1.795152187347412,1
34,Inferencing,3824.43,8.02,3865.13,0.0,0.0,4,0,0,1.7932090759277344,1
35,Inferencing,5123.49,10.14,5150.79,0.0,0.0,4,0,0,1.7466228008270264,1
36,Inferencing,2484.13,4.73,3108.89,50.0,50.0,4,0,0,1.8148410320281982,1
37,Inferencing,1389.14,2.58,1889.54,75.0,75.0,4,0,0,1.7398455142974854,1
38,Inferencing,1697.24,3.12,2010.31,50.0,75.0,4,0,0,1.724266529083252,1
39,Inferencing,1620.04,3.08,1673.26,75.0,100.0,4,0,0,1.7609221935272217,1
40,Inferencing,1702.92,3.12,1907.67,50.0,100.0,4,0,0,1.7749216556549072,1
41,Inferencing,1879.45,3.56,2172.05,25.0,100.0,4,0,0,1.773390769958496,1
42,Inferencing,2415.47,4.64,2483.97,50.0,75.0,4,0,0,1.8029978275299072,1
43,Inferencing,4956.84,9.84,5032.19,0.0,0.0,4,0,0,1.773601770401001,1
44,Inferencing,1860.24,3.64,1949.96,50.0,100.0,4,0,0,1.7452092170715332,1
45,Inferencing,1952.67,3.82,1969.58,50.0,100.0,4,0,0,1.7944791316986084,1
46,Inferencing,1100.28,2.11,1287.99,75.0,100.0,4,0,0,1.7881691455841064,1
47,Inferencing,3631.31,7.37,3774.13,0.0,25.0,4,0,0,1.8359825611114502,1
48,Inferencing,366.13,0.75,417.65,100.0,100.0,4,0,0,1.7365026473999023,1
49,Inferencing,835.12,1.71,947.31,100.0,100.0,4,0,0,1.7666378021240234,1
50,Inferencing,2465.49,4.89,2477.79,0.0,100.0,4,0,0,1.6698405742645264,1
51,Inferencing,359.5,0.72,546.16,100.0,100.0,4,0,0,1.7062032222747803,1
52,Inferencing,715.63,1.44,764.29,100.0,100.0,4,0,0,1.668795108795166,1
53,Inferencing,683.17,1.43,760.12,100.0,100.0,4,0,0,1.6380798816680908,1
54,Inferencing,817.06,1.71,966.75,100.0,100.0,4,0,0,1.6506493091583252,1
55,Inferencing,1813.13,3.67,1882.55,50.0,100.0,4,0,0,1.545140027999878,1
56,Inferencing,706.64,1.42,714.15,100.0,100.0,4,0,0,1.5454216003417969,1
57,Inferencing,804.52,1.64,832.66,100.0,100.0,4,0,0,1.5086123943328857,1
58,Inferencing,2127.94,4.48,2130.13,0.0,100.0,4,0,0,1.494962215423584,1
59,Inferencing,962.22,2.07,1190.34,100.0,100.0,4,0,0,1.4362876415252686,1
60,Inferencing,266.14,0.57,438.45,100.0,100.0,4,0,0,1.4278802871704102,1
61,Inferencing,1372.42,2.95,1418.11,100.0,100.0,4,0,0,1.4231488704681396,1
62,Inferencing,1118.94,2.38,1147.73,100.0,100.0,4,0,0,1.3491239547729492,1
63,Inferencing,2253.37,4.79,2297.41,25.0,100.0,4,0,0,1.3822588920593262,1
64,Inferencing,2170.19,4.59,2197.8,50.0,100.0,4,0,0,1.603447675704956,1
65,Inferencing,1711.69,3.62,1862.23,75.0,100.0,4,0,0,1.283027172088623,1
66,Inferencing,562.24,1.14,646.12,100.0,100.0,4,0,0,1.2991702556610107,1
67,Inferencing,2367.2,5.11,2827.8,50.0,50.0,4,0,0,1.3124570846557617,1
68,Inferencing,3093.65,6.80,3141.82,0.0,75.0,4,0,0,1.2531554698944092,1
69,Inferencing,6796.82,17.03,7012.85,0.0,0.0,4,0,0,1.2574996948242188,1
70,Inferencing,1603.07,3.87,2056.24,75.0,75.0,4,0,0,1.1519231796264648,1
71,Inferencing,290.57,0.67,297.9,100.0,100.0,4,0,0,1.0996930599212646,1
72,Inferencing,1847.24,3.92,1965.19,25.0,100.0,4,0,0,1.0879418849945068,1
73,Inferencing,2873.64,5.63,2927.56,0.0,75.0,4,0,0,1.0960633754730225,1
74,Inferencing,1052.24,2.05,1331.09,75.0,100.0,4,0,0,1.133885383605957,1
75,Inferencing,438.52,0.84,448.98,100.0,100.0,4,0,0,1.1505978107452393,1
76,Inferencing,1383.72,2.69,1415.3,100.0,100.0,4,0,0,1.071789264678955,1
77,Inferencing,445.42,0.86,505.48,100.0,100.0,4,0,0,1.2077929973602295,1
78,Inferencing,3654.63,6.49,3887.76,25.0,50.0,4,0,0,1.0798916816711426,1
