Window_index,Stage,MAE,MAPE,RMSE,Accuracy(2000),Accuracy(3000),Step4,Step6.1,Step6.2,Time,Adopted_hidden_node
1,Inferencing,4395.03,8.62,4619.54,0.0,33.33,83,0,0,21.12151050567627,1
2,Inferencing,7383.17,15.51,7528.13,0.0,0.0,12,0,0,2.8504045009613037,1
3,Inferencing,4054.63,8.08,4135.46,0.0,16.67,12,0,0,2.8736488819122314,1
4,Inferencing,2625.79,5.37,2741.09,25.0,66.67,12,0,0,2.891636371612549,1
5,Inferencing,5073.49,11.54,5906.18,0.0,25.0,12,0,0,2.820448637008667,1
6,Inferencing,7173.68,16.90,7293.64,0.0,0.0,12,0,0,2.886920213699341,1
7,Inferencing,1276.73,2.88,1449.6,75.0,100.0,12,0,0,2.8260879516601562,1
8,Inferencing,941.73,2.41,1155.83,91.67,100.0,12,0,0,2.8196072578430176,1
9,Inferencing,2096.52,5.81,2485.96,58.33,75.0,12,0,0,2.8569436073303223,1
10,Inferencing,1288.29,3.62,1520.86,66.67,100.0,12,0,0,2.8338820934295654,1
11,Inferencing,1986.0,5.53,2407.99,50.0,75.0,12,0,0,2.8612301349639893,1
12,Inferencing,4658.58,12.51,5277.7,16.67,41.67,12,0,0,2.8713808059692383,1
13,Inferencing,3029.97,7.84,3435.54,33.33,41.67,12,0,0,2.843620777130127,1
14,Inferencing,921.98,1.98,1201.97,83.33,100.0,12,0,0,2.863173246383667,1
15,Inferencing,692.58,1.50,843.63,100.0,100.0,12,0,0,2.831874370574951,1
16,Inferencing,1390.74,2.88,1827.2,75.0,83.33,12,0,0,2.8737528324127197,1
17,Inferencing,5901.16,11.17,6127.75,0.0,0.0,12,0,0,2.8862335681915283,1
18,Inferencing,5219.89,9.72,5285.44,0.0,0.0,12,0,0,2.8328299522399902,1
19,Inferencing,2185.54,4.24,2414.28,58.33,66.67,12,0,0,2.8406288623809814,1
20,Inferencing,2358.64,4.55,2716.25,41.67,83.33,12,0,0,2.811246871948242,1
21,Inferencing,2073.79,4.19,2322.45,50.0,75.0,12,0,0,2.8806769847869873,1
22,Inferencing,1655.65,3.33,1780.51,58.33,100.0,12,0,0,2.842172384262085,1
23,Inferencing,1175.92,2.40,1318.79,91.67,100.0,12,0,0,2.8589344024658203,1
24,Inferencing,406.06,0.85,487.3,100.0,100.0,12,0,0,2.941498279571533,1
25,Inferencing,613.76,1.31,839.66,91.67,100.0,12,0,0,2.8347008228302,1
26,Inferencing,1506.22,3.19,1601.8,83.33,100.0,12,0,0,2.968217611312866,1
27,Inferencing,1243.32,2.59,1466.68,75.0,100.0,12,0,0,2.847714424133301,1
28,Inferencing,1231.45,3.02,1752.33,83.33,83.33,12,0,0,2.8210296630859375,1
29,Inferencing,3526.9,7.07,3960.36,25.0,33.33,12,0,0,2.907376766204834,1
30,Inferencing,5378.7,10.40,5436.5,0.0,0.0,12,0,0,2.8341550827026367,1
31,Inferencing,5193.06,9.56,5369.53,0.0,0.0,12,0,0,2.838597297668457,1
