Window_index,Stage,MAE,MAPE,RMSE,Accuracy(2000),Accuracy(3000),Step4,Step6.1,Step6.2,Time,Adopted_hidden_node
1,Inferencing,1944.87,4.12,2930.12,66.67,83.33,87,0,0,37.203590393066406,1
2,Inferencing,2373.51,4.94,2742.06,50.0,66.67,12,0,0,4.668727159500122,1
3,Inferencing,507.7,1.01,652.98,100.0,100.0,12,0,0,4.527853012084961,1
4,Inferencing,2132.07,4.41,2222.51,33.33,100.0,12,0,0,4.9263176918029785,1
5,Inferencing,6352.54,14.83,6830.11,0.0,0.0,12,0,0,4.407522678375244,1
6,Inferencing,5901.77,13.61,6030.34,0.0,0.0,11,0,1,8.364925146102905,4
7,Inferencing,7422.6,17.90,7695.23,0.0,0.0,12,0,0,1.8198857307434082,4
8,Inferencing,8579.46,21.77,8602.96,0.0,0.0,10,0,2,45.45694041252136,4
9,Inferencing,11517.0,32.22,11571.52,0.0,0.0,10,1,1,9.284860134124756,4
10,Inferencing,2934.96,7.98,3507.64,41.67,66.67,10,1,1,81.9629156589508,4
11,Inferencing,1388.97,3.87,1710.09,75.0,100.0,12,0,0,4.153952598571777,4
12,Inferencing,1826.83,4.92,2089.73,58.33,83.33,12,0,0,4.206064462661743,4
13,Inferencing,3033.86,6.71,3965.24,50.0,50.0,12,0,0,4.164602279663086,4
14,Inferencing,1207.81,2.58,1391.77,83.33,100.0,12,0,0,4.349136829376221,4
15,Inferencing,874.06,1.91,1065.46,91.67,100.0,12,0,0,4.140164375305176,4
16,Inferencing,4743.15,9.51,5597.6,25.0,41.67,12,0,0,4.225322723388672,4
17,Inferencing,3827.49,7.16,4377.56,25.0,50.0,12,0,0,4.508639574050903,4
18,Inferencing,1475.03,2.80,1934.76,66.67,91.67,12,0,0,3.988269329071045,4
19,Inferencing,5920.92,11.64,6413.89,0.0,16.67,12,0,0,4.4827539920806885,4
20,Inferencing,1666.85,3.33,1944.56,66.67,83.33,12,0,0,4.247307300567627,4
21,Inferencing,2606.6,5.29,2807.97,25.0,58.33,12,0,0,4.131949186325073,4
22,Inferencing,2446.27,5.04,2594.23,50.0,66.67,12,0,0,4.381044387817383,4
23,Inferencing,1327.05,2.69,1511.28,83.33,100.0,12,0,0,3.999169111251831,4
24,Inferencing,596.13,1.25,722.21,100.0,100.0,12,0,0,4.314315557479858,4
25,Inferencing,747.67,1.59,863.38,100.0,100.0,12,0,0,4.257486581802368,4
26,Inferencing,1184.01,2.47,1652.97,83.33,83.33,12,0,0,4.243451118469238,4
27,Inferencing,3716.57,7.90,3937.24,16.67,25.0,12,0,0,4.167680978775024,4
28,Inferencing,1830.38,4.54,2616.68,66.67,75.0,12,0,0,4.500086307525635,4
29,Inferencing,2740.87,5.44,2942.21,8.33,66.67,12,0,0,3.9493391513824463,4
30,Inferencing,1588.57,3.07,1775.68,66.67,100.0,12,0,0,4.588298559188843,4
31,Inferencing,3572.91,6.21,3704.99,20.0,20.0,12,0,0,4.1217041015625,4
