Window_index,Stage,MAE,MAPE,RMSE,Accuracy(2000),Accuracy(3000),Step4,Step6.1,Step6.2,Time,Adopted_hidden_node
1,Inferencing,6004.59,13.82,6300.8,0.0,0.0,140,0,0,36.855308532714844,1
2,Inferencing,8528.86,20.75,8548.64,0.0,0.0,3,1,0,1.1459214687347412,1
3,Inferencing,5239.7,12.38,5242.02,0.0,0.0,3,1,0,1.1451597213745117,1
4,Inferencing,2769.09,6.35,2769.1,0.0,100.0,4,0,0,1.0962512493133545,1
5,Inferencing,947.87,2.14,1217.94,100.0,100.0,4,0,0,1.0390682220458984,1
6,Inferencing,1413.61,3.22,1588.27,75.0,100.0,4,0,0,1.0467150211334229,1
7,Inferencing,2509.01,5.95,2542.61,0.0,75.0,4,0,0,1.0448813438415527,1
8,Inferencing,3092.37,7.81,3132.53,0.0,50.0,4,0,0,1.0451643466949463,1
9,Inferencing,2668.09,6.81,2670.1,0.0,100.0,4,0,0,1.0585010051727295,1
10,Inferencing,1355.56,3.46,1642.77,75.0,100.0,4,0,0,1.0332305431365967,1
11,Inferencing,1380.68,3.51,1426.07,100.0,100.0,4,0,0,1.0550801753997803,1
12,Inferencing,4005.57,11.23,4336.4,25.0,50.0,4,0,0,1.0612196922302246,1
13,Inferencing,3954.22,11.12,3977.69,0.0,0.0,4,0,0,1.0577971935272217,1
14,Inferencing,2979.08,8.39,3046.1,0.0,50.0,4,0,0,1.0518128871917725,1
15,Inferencing,2425.18,6.84,2431.91,0.0,100.0,4,0,0,1.0453391075134277,1
16,Inferencing,791.21,2.19,1029.37,100.0,100.0,4,0,0,1.1031672954559326,1
17,Inferencing,480.25,1.30,528.29,100.0,100.0,4,0,0,1.0493435859680176,1
18,Inferencing,548.67,1.51,704.21,100.0,100.0,4,0,0,1.0516424179077148,1
19,Inferencing,1967.47,5.52,2001.39,50.0,100.0,4,0,0,1.0517351627349854,1
20,Inferencing,725.0,1.98,754.39,100.0,100.0,4,0,0,1.0503730773925781,1
21,Inferencing,1480.42,3.90,1494.13,100.0,100.0,4,0,0,1.0386505126953125,1
22,Inferencing,522.11,1.42,589.71,100.0,100.0,4,0,0,1.0560064315795898,1
23,Inferencing,562.79,1.50,710.86,100.0,100.0,4,0,0,1.0606942176818848,1
24,Inferencing,961.71,2.54,1057.38,100.0,100.0,4,0,0,1.149242639541626,1
25,Inferencing,5155.95,11.55,5925.7,25.0,25.0,4,0,0,1.0590827465057373,1
26,Inferencing,5232.54,11.17,5623.66,0.0,25.0,3,1,0,4.8650221824646,1
27,Inferencing,2635.49,5.73,2724.36,25.0,50.0,4,0,0,1.0491740703582764,1
28,Inferencing,3708.39,7.80,3716.56,0.0,0.0,4,0,0,1.0432355403900146,1
29,Inferencing,1551.99,3.24,1807.73,50.0,100.0,4,0,0,1.0432848930358887,1
30,Inferencing,385.0,0.82,454.7,100.0,100.0,4,0,0,1.045804500579834,1
31,Inferencing,588.78,1.28,690.95,100.0,100.0,4,0,0,1.0402352809906006,1
32,Inferencing,855.34,1.88,1001.54,100.0,100.0,4,0,0,1.0351066589355469,1
33,Inferencing,3381.19,7.29,3480.01,0.0,50.0,4,0,0,1.0349681377410889,1
34,Inferencing,5489.16,11.29,5584.95,0.0,0.0,4,0,0,1.139481544494629,1
35,Inferencing,6405.5,12.50,6421.22,0.0,0.0,4,0,0,1.0407254695892334,1
36,Inferencing,3915.81,7.56,4315.6,0.0,50.0,4,0,0,1.0486557483673096,1
37,Inferencing,4538.21,8.40,4622.95,0.0,0.0,4,0,0,1.0553464889526367,1
38,Inferencing,2139.51,3.97,2401.06,50.0,75.0,4,0,0,1.0420191287994385,1
39,Inferencing,539.34,1.01,666.09,100.0,100.0,4,0,0,1.0562739372253418,1
40,Inferencing,3072.23,5.64,3091.08,0.0,25.0,4,0,0,1.058337926864624,1
41,Inferencing,659.53,1.25,716.61,100.0,100.0,4,0,0,1.042952299118042,1
42,Inferencing,714.18,1.38,954.0,100.0,100.0,4,0,0,1.0445733070373535,1
43,Inferencing,3761.82,7.49,3824.85,0.0,25.0,4,0,0,1.052565336227417,1
44,Inferencing,882.01,1.73,1035.18,100.0,100.0,4,0,0,1.0529963970184326,1
45,Inferencing,1039.81,2.02,1155.07,100.0,100.0,4,0,0,1.1020538806915283,1
46,Inferencing,1407.17,2.74,1718.08,75.0,100.0,4,0,0,1.1556103229522705,1
47,Inferencing,3562.09,7.26,3689.51,0.0,25.0,4,0,0,1.0342981815338135,1
48,Inferencing,866.71,1.77,888.11,100.0,100.0,4,0,0,1.0468084812164307,1
49,Inferencing,1172.42,2.37,1436.67,75.0,100.0,4,0,0,1.0587787628173828,1
50,Inferencing,2911.64,5.78,2922.46,0.0,50.0,4,0,0,1.0512890815734863,1
51,Inferencing,1484.53,3.00,1566.7,100.0,100.0,4,0,0,1.033336877822876,1
52,Inferencing,1889.49,3.83,1908.69,50.0,100.0,4,0,0,1.0515856742858887,1
53,Inferencing,812.2,1.70,867.23,100.0,100.0,4,0,0,1.0768756866455078,1
54,Inferencing,2701.92,5.65,2774.11,25.0,75.0,4,0,0,1.0707757472991943,1
55,Inferencing,4161.23,8.37,4188.24,0.0,0.0,4,0,0,1.046654224395752,1
56,Inferencing,2554.67,5.15,2624.24,25.0,75.0,4,0,0,1.036830186843872,1
57,Inferencing,630.75,1.28,788.65,100.0,100.0,4,0,0,1.0468943119049072,1
58,Inferencing,1165.85,2.48,1170.58,100.0,100.0,4,0,0,1.0430536270141602,1
59,Inferencing,882.57,1.88,1042.71,100.0,100.0,4,0,0,1.124368667602539,1
60,Inferencing,1557.86,3.32,1618.22,75.0,100.0,4,0,0,1.050039529800415,1
61,Inferencing,639.1,1.38,656.66,100.0,100.0,4,0,0,1.055161714553833,1
62,Inferencing,1829.31,3.86,2002.47,50.0,100.0,4,0,0,1.046574354171753,1
63,Inferencing,1081.63,2.30,1146.1,100.0,100.0,4,0,0,1.0472984313964844,1
64,Inferencing,486.45,1.03,600.84,100.0,100.0,4,0,0,1.0506608486175537,1
65,Inferencing,624.35,1.29,748.09,100.0,100.0,4,0,0,1.1077911853790283,1
66,Inferencing,1378.92,2.81,1406.1,100.0,100.0,4,0,0,1.0445172786712646,1
67,Inferencing,2236.67,4.89,2606.99,25.0,50.0,4,0,0,1.0602214336395264,1
68,Inferencing,3113.08,6.95,3161.88,0.0,75.0,4,0,0,1.0525588989257812,1
69,Inferencing,6437.99,16.29,6621.46,0.0,0.0,4,0,0,1.0656592845916748,1
70,Inferencing,1827.87,4.29,1935.59,50.0,100.0,3,1,0,1.9307653903961182,1
71,Inferencing,3430.44,7.76,3450.91,0.0,25.0,3,1,0,7.672356128692627,1
