Window_index,Stage,MAE,MAPE,RMSE,Accuracy(2000),Accuracy(3000),Step4,Step6.1,Step6.2,Time,Adopted_hidden_node
1,Training,1275.28,2.32,1690.31,82.08,92.45,87,0,0,29.838351011276245,1
2,Training,1341.83,2.58,1821.61,77.36,91.51,26,0,0,8.001853942871094,1
3,Training,1435.79,2.86,1834.86,71.7,87.74,26,0,0,8.425024032592773,1
4,Training,2909.64,6.19,3427.81,33.96,59.43,26,0,0,8.08398723602295,1
5,Training,1158.91,2.68,1495.06,84.91,93.4,25,0,1,36.37472629547119,4
6,Training,1266.06,3.22,1847.79,80.19,93.4,26,0,0,8.013334512710571,4
7,Training,1378.95,3.54,1800.66,77.36,94.34,26,0,0,8.194982767105103,4
8,Training,1115.65,2.85,1564.47,85.85,95.28,26,0,0,8.108386993408203,4
9,Training,1394.84,3.24,1787.27,77.36,94.34,26,0,0,8.206057786941528,4
10,Training,1299.56,2.75,1713.41,81.13,93.4,26,0,0,8.220945119857788,4
11,Training,1087.42,2.16,1400.27,85.85,97.17,26,0,0,7.917611122131348,4
12,Training,1029.36,2.03,1322.06,88.68,98.11,26,0,0,8.163143396377563,4
13,Training,812.36,1.63,1062.27,95.28,98.11,26,0,0,8.071873664855957,4
14,Training,1266.85,2.72,1813.93,82.08,87.74,26,0,0,8.33047604560852,4
15,Training,1217.29,2.55,1614.78,85.85,92.45,26,0,0,8.015865802764893,4
