Window_index,Stage,MAE,MAPE,RMSE,Accuracy(2000),Accuracy(3000),Step4,Step6.1,Step6.2,Time,Adopted_hidden_node
1,Training,885.57,1.68,1259.19,90.57,96.23,142,0,0,52.9879937171936,1
2,Training,858.24,1.67,1220.99,92.45,97.48,12,0,0,4.223998785018921,1
3,Training,825.06,1.64,1214.77,93.08,96.86,12,0,0,4.3033037185668945,1
4,Training,894.26,1.84,1266.8,91.82,96.86,12,0,0,4.24109959602356,1
5,Training,877.54,1.86,1195.45,92.45,98.11,12,0,0,4.2131102085113525,1
6,Training,891.11,1.95,1206.4,90.57,98.11,12,0,0,4.556179761886597,1
7,Training,848.84,1.92,1147.54,91.82,98.74,12,0,0,3.995997190475464,1
8,Training,806.49,1.89,1020.87,94.34,100.0,12,0,0,4.556907653808594,1
9,Training,776.23,1.85,989.4,94.34,100.0,12,0,0,4.143248558044434,1
10,Training,874.04,2.08,1109.22,93.08,99.37,12,0,0,4.392313003540039,1
11,Training,840.15,2.00,1051.22,94.34,99.37,12,0,0,4.271851539611816,1
12,Training,798.51,1.91,1022.25,94.34,99.37,12,0,0,4.618234157562256,1
13,Training,878.09,2.06,1148.61,91.82,97.48,12,0,0,4.2329161167144775,1
14,Training,905.04,2.10,1172.58,91.19,98.74,12,0,0,4.468549489974976,1
15,Training,894.97,2.03,1164.77,91.19,98.74,12,0,0,4.281183242797852,1
16,Training,874.21,1.97,1178.47,92.45,97.48,12,0,0,4.533411026000977,1
17,Training,904.93,2.02,1188.47,91.82,97.48,12,0,0,4.211747407913208,1
18,Training,875.12,1.91,1149.43,91.82,97.48,12,0,0,4.846264362335205,1
19,Training,848.44,1.82,1120.5,92.45,97.48,12,0,0,4.176919221878052,1
20,Training,898.47,1.91,1162.33,93.08,98.74,12,0,0,4.365308523178101,1
21,Training,855.73,1.79,1115.51,93.71,98.74,12,0,0,4.0782341957092285,1
22,Training,804.34,1.66,1077.73,91.82,98.74,12,0,0,4.283230304718018,1
23,Training,766.73,1.55,1017.56,91.82,99.37,12,0,0,4.464866399765015,1
24,Training,764.32,1.57,1047.33,93.08,98.74,12,0,0,4.2339231967926025,1
25,Training,749.19,1.55,1027.99,93.71,98.74,12,0,0,4.613406419754028,1
26,Training,739.7,1.52,1016.36,93.71,98.74,12,0,0,4.234449863433838,1
