Window_index,Stage,MAE,MAPE,RMSE,Accuracy(2000),Accuracy(3000),Step4,Step6.1,Step6.2,Time,Adopted_hidden_node
1,Training,1506.68,2.71,2032.46,77.36,83.96,87,0,0,43.47008156776428,1
2,Training,1460.03,2.63,1993.24,77.36,84.91,4,0,0,2.0369954109191895,1
3,Training,1401.37,2.54,1928.82,79.25,85.85,4,0,0,1.952542781829834,1
4,Training,1328.54,2.45,1817.56,81.13,89.62,4,0,0,1.8000173568725586,1
5,Training,1386.74,2.63,1891.66,78.3,88.68,4,0,0,1.869741439819336,1
6,Training,1418.76,2.70,1904.81,73.58,89.62,4,0,0,1.9050233364105225,1
7,Training,1417.31,2.71,1895.53,72.64,89.62,4,0,0,1.8061134815216064,1
8,Training,1443.27,2.76,1908.01,71.7,89.62,4,0,0,1.9074528217315674,1
9,Training,1429.97,2.74,1903.74,71.7,89.62,4,0,0,1.8654406070709229,1
10,Training,1430.46,2.74,1903.01,72.64,89.62,4,0,0,1.8271279335021973,1
11,Training,1436.76,2.76,1898.98,73.58,88.68,4,0,0,1.8434007167816162,1
12,Training,1432.71,2.78,1863.06,73.58,90.57,4,0,0,1.828026533126831,1
13,Training,1429.07,2.79,1824.7,70.75,91.51,4,0,0,1.8622698783874512,1
14,Training,1452.52,2.88,1857.92,68.87,88.68,4,0,0,1.8675589561462402,1
15,Training,1252.27,2.49,1647.41,81.13,94.34,3,0,1,14.146399736404419,4
16,Training,968.36,1.95,1385.86,88.68,95.28,2,1,1,64.76798892021179,6
17,Training,890.71,1.83,1287.0,94.34,97.17,2,1,1,101.24798464775085,9
18,Training,840.89,1.74,1176.16,95.28,97.17,4,0,0,89.06916546821594,9
19,Training,838.49,1.75,1186.23,94.34,97.17,4,0,0,88.39528393745422,9
20,Training,782.16,1.65,1110.31,94.34,97.17,4,0,0,83.7190272808075,9
21,Training,2977.96,6.20,3522.82,41.51,54.72,2,2,0,50.7725567817688,5
22,Training,1670.22,3.66,2314.21,66.04,85.85,4,0,0,4.356456279754639,4
23,Training,1449.12,3.29,2080.18,80.19,85.85,3,1,0,1.811617136001587,4
24,Training,1392.53,3.20,2006.02,80.19,84.91,4,0,0,1.7143220901489258,4
25,Training,1375.69,3.20,1955.8,77.36,84.91,4,0,0,1.723766565322876,4
26,Training,1255.5,2.92,1737.98,79.25,91.51,3,1,0,3.988816738128662,4
27,Training,1378.84,3.31,2027.58,76.42,88.68,3,1,0,2.4515750408172607,4
28,Training,1519.25,3.70,2196.26,76.42,83.96,4,0,0,1.8720240592956543,4
29,Training,1632.41,4.02,2346.94,72.64,76.42,4,0,0,1.741515874862671,4
30,Training,1694.82,4.18,2418.84,66.98,74.53,4,0,0,1.779994010925293,4
31,Training,1701.25,4.21,2438.7,66.04,74.53,4,0,0,1.683454990386963,4
32,Training,1754.7,4.35,2472.47,65.09,74.53,3,1,0,1.7846744060516357,4
33,Training,1628.3,4.12,2195.15,66.04,73.58,2,0,2,68.46635723114014,9
34,Training,1712.45,4.36,2256.42,62.26,72.64,4,0,0,69.95811033248901,9
35,Training,1726.88,4.42,2257.95,62.26,72.64,4,0,0,69.72214007377625,9
36,Training,1763.07,4.53,2274.64,61.32,72.64,4,0,0,69.91507601737976,9
37,Training,1828.65,4.72,2305.19,58.49,72.64,4,0,0,70.07357621192932,9
38,Training,1854.63,4.79,2309.5,59.43,72.64,4,0,0,69.79004287719727,9
39,Training,1933.73,4.98,2403.36,57.55,70.75,4,0,0,70.16891241073608,9
40,Training,1610.83,4.24,1999.33,66.04,82.08,2,1,1,97.77855253219604,12
41,Training,1633.77,4.29,2015.31,66.04,82.08,4,0,0,93.35031223297119,12
42,Training,2342.93,5.88,2792.16,45.28,66.98,4,0,0,70.83178400993347,9
43,Training,1595.19,4.18,1991.58,64.15,83.02,4,0,0,70.5641279220581,9
44,Training,1580.64,4.15,1986.42,64.15,83.02,4,0,0,69.43573236465454,9
45,Training,1564.99,4.10,1977.5,65.09,83.02,4,0,0,69.51089072227478,9
46,Training,1543.9,4.05,1960.84,66.04,83.96,4,0,0,69.56721591949463,9
47,Training,1548.63,4.06,1962.1,66.04,83.96,4,0,0,69.2196455001831,9
48,Training,1600.95,4.17,1989.96,66.04,83.96,4,0,0,69.54683136940002,9
49,Training,1665.14,4.28,2045.64,63.21,83.02,4,0,0,70.02898836135864,9
50,Training,1665.3,4.26,2037.71,66.04,82.08,4,0,0,70.40024161338806,9
51,Training,1686.53,4.28,2052.89,65.09,82.08,4,0,0,70.11401677131653,9
52,Training,1718.45,4.32,2070.25,63.21,81.13,4,0,0,69.71213960647583,9
53,Training,1624.14,4.03,1966.83,66.98,83.96,4,0,0,69.39253997802734,9
54,Training,1579.4,3.85,1907.18,70.75,84.91,4,0,0,69.6578278541565,9
55,Training,1488.89,3.55,1807.28,70.75,87.74,4,0,0,69.33366703987122,9
56,Training,1402.92,3.27,1713.15,75.47,91.51,4,0,0,69.96650552749634,9
57,Training,1384.1,3.19,1738.52,76.42,91.51,4,0,0,69.65945172309875,9
58,Training,1348.02,3.07,1699.45,78.3,90.57,4,0,0,69.37662720680237,9
59,Training,1283.03,2.87,1626.61,78.3,92.45,4,0,0,69.58142447471619,9
60,Training,1212.99,2.63,1535.78,81.13,95.28,4,0,0,69.49426627159119,9
61,Training,1197.98,2.56,1519.67,82.08,95.28,4,0,0,69.92548727989197,9
62,Training,1185.56,2.51,1514.58,82.08,95.28,4,0,0,69.56503057479858,9
63,Training,1146.64,2.37,1488.77,87.74,96.23,4,0,0,69.51809597015381,9
64,Training,1118.38,2.28,1469.61,88.68,96.23,4,0,0,69.53048348426819,9
65,Training,1131.62,2.27,1485.92,84.91,97.17,4,0,0,69.497154712677,9
66,Training,1098.28,2.19,1376.22,87.74,98.11,4,0,0,69.35854291915894,9
67,Training,1146.83,2.29,1447.25,84.91,96.23,4,0,0,69.63549971580505,9
68,Training,1103.33,2.19,1419.63,84.91,97.17,4,0,0,69.7502863407135,9
69,Training,1073.26,2.13,1373.42,85.85,97.17,4,0,0,64.33538889884949,9
70,Training,1076.76,2.14,1371.9,84.91,97.17,4,0,0,63.14695453643799,9
71,Training,1065.83,2.11,1366.29,84.91,97.17,4,0,0,62.399027585983276,9
72,Training,1070.05,2.12,1367.89,84.91,97.17,4,0,0,62.91657328605652,9
73,Training,1071.86,2.12,1362.31,86.79,97.17,4,0,0,62.95048141479492,9
74,Training,1041.69,2.06,1346.89,87.74,97.17,4,0,0,63.38909602165222,9
75,Training,1015.79,2.01,1320.7,88.68,97.17,4,0,0,63.07588863372803,9
76,Training,1003.2,1.99,1306.79,90.57,97.17,4,0,0,63.746095418930054,9
77,Training,997.24,1.99,1289.12,90.57,97.17,4,0,0,63.170945167541504,9
78,Training,900.88,1.81,1127.15,93.4,98.11,4,0,0,63.469473361968994,9
79,Training,912.22,1.84,1140.27,92.45,98.11,4,0,0,63.454200744628906,9
80,Training,877.53,1.78,1104.19,92.45,99.06,4,0,0,63.42210531234741,9
81,Training,839.87,1.71,1052.3,94.34,100.0,4,0,0,63.42196702957153,9
82,Training,861.95,1.77,1076.37,94.34,100.0,4,0,0,63.13943672180176,9
83,Training,1026.48,2.17,1394.94,89.62,95.28,4,0,0,63.56170034408569,9
84,Training,1010.69,2.17,1390.58,89.62,95.28,4,0,0,46.63614821434021,9
85,Training,969.66,2.08,1322.11,86.79,96.23,4,0,0,40.51694130897522,9
86,Training,915.11,1.96,1258.75,90.57,96.23,4,0,0,40.57058143615723,9
87,Training,968.19,2.08,1337.73,91.51,96.23,4,0,0,40.63731598854065,9
88,Training,952.36,2.05,1311.08,93.4,96.23,4,0,0,40.30785393714905,9
89,Training,962.99,2.06,1305.59,93.4,96.23,4,0,0,40.252928256988525,9
90,Training,896.96,1.93,1245.17,94.34,97.17,4,0,0,40.28139305114746,9
91,Training,853.29,1.84,1205.65,93.4,97.17,4,0,0,40.07595348358154,9
92,Training,914.13,1.92,1283.25,91.51,94.34,4,0,0,39.940189361572266,9
