Window_index,Stage,MAE,MAPE,RMSE,Accuracy(2000),Accuracy(3000),Step4,Step6.1,Step6.2,Time,Adopted_hidden_node
1,Inferencing,118.75,0.23,157.88,100.0,100.0,87,0,0,43.47008156776428,1
2,Inferencing,974.8,1.92,1036.22,100.0,100.0,4,0,0,2.0369954109191895,1
3,Inferencing,3255.12,6.90,3849.72,25.0,75.0,4,0,0,1.952542781829834,1
4,Inferencing,4843.95,10.46,4921.63,0.0,0.0,4,0,0,1.8000173568725586,1
5,Inferencing,1965.15,4.05,2152.51,50.0,75.0,4,0,0,1.869741439819336,1
6,Inferencing,782.33,1.56,847.84,100.0,100.0,4,0,0,1.9050233364105225,1
7,Inferencing,1210.55,2.45,1447.32,75.0,100.0,4,0,0,1.8061134815216064,1
8,Inferencing,250.54,0.49,287.01,100.0,100.0,4,0,0,1.9074528217315674,1
9,Inferencing,654.81,1.30,718.91,100.0,100.0,4,0,0,1.8654406070709229,1
10,Inferencing,1065.63,2.16,1185.85,100.0,100.0,4,0,0,1.8271279335021973,1
11,Inferencing,2131.33,4.41,2157.81,50.0,100.0,4,0,0,1.8434007167816162,1
12,Inferencing,2318.25,4.82,2319.47,0.0,100.0,4,0,0,1.828026533126831,1
13,Inferencing,3379.28,7.22,3420.35,0.0,25.0,4,0,0,1.8622698783874512,1
14,Inferencing,4752.54,10.61,4982.36,0.0,0.0,4,0,0,1.8675589561462402,1
15,Inferencing,7322.43,17.89,7895.91,0.0,25.0,3,0,1,14.146399736404419,4
16,Inferencing,7518.68,17.81,7523.16,0.0,0.0,2,1,1,64.76798892021179,6
17,Inferencing,2165.48,5.04,2375.7,75.0,75.0,2,1,1,101.24798464775085,9
18,Inferencing,1623.94,3.69,2199.79,50.0,50.0,4,0,0,89.06916546821594,9
19,Inferencing,1291.84,2.90,1502.99,75.0,100.0,4,0,0,88.39528393745422,9
20,Inferencing,1433.01,3.33,1920.39,75.0,75.0,4,0,0,83.7190272808075,9
21,Inferencing,5130.75,12.78,5531.57,0.0,0.0,2,2,0,50.7725567817688,5
22,Inferencing,7143.45,18.32,7147.64,0.0,0.0,4,0,0,4.356456279754639,4
23,Inferencing,5202.27,13.03,5244.14,0.0,0.0,3,1,0,1.811617136001587,4
24,Inferencing,5269.91,13.44,5296.65,0.0,0.0,4,0,0,1.7143220901489258,4
25,Inferencing,6215.66,16.73,6386.74,0.0,0.0,4,0,0,1.723766565322876,4
26,Inferencing,6833.19,19.45,6851.3,0.0,0.0,3,1,0,3.988816738128662,4
27,Inferencing,5261.9,14.66,5288.02,0.0,0.0,3,1,0,2.4515750408172607,4
28,Inferencing,5348.86,15.13,5356.78,0.0,0.0,4,0,0,1.8720240592956543,4
29,Inferencing,4015.72,11.14,4066.46,0.0,0.0,4,0,0,1.741515874862671,4
30,Inferencing,2344.75,6.31,2386.3,25.0,75.0,4,0,0,1.779994010925293,4
31,Inferencing,2253.29,6.09,2281.27,25.0,100.0,4,0,0,1.683454990386963,4
32,Inferencing,3530.69,9.90,3532.13,0.0,0.0,3,1,0,1.7846744060516357,4
33,Inferencing,2680.16,7.44,2741.61,25.0,75.0,2,0,2,68.46635723114014,9
34,Inferencing,995.05,2.63,1037.95,100.0,100.0,4,0,0,69.95811033248901,9
35,Inferencing,1535.98,4.13,1586.17,75.0,100.0,4,0,0,69.72214007377625,9
36,Inferencing,1965.41,5.34,1999.2,25.0,100.0,4,0,0,69.91507601737976,9
37,Inferencing,1084.26,2.87,1100.74,100.0,100.0,4,0,0,70.07357621192932,9
38,Inferencing,2579.04,5.94,3502.09,50.0,50.0,4,0,0,69.79004287719727,9
39,Inferencing,8162.51,17.42,8172.23,0.0,0.0,4,0,0,70.16891241073608,9
40,Inferencing,2969.79,6.58,3089.46,25.0,50.0,2,1,1,97.77855253219604,12
41,Inferencing,1576.0,3.36,1764.27,50.0,100.0,4,0,0,93.35031223297119,12
42,Inferencing,3863.71,8.08,4038.55,0.0,25.0,4,0,0,70.83178400993347,9
43,Inferencing,248.26,0.53,303.66,100.0,100.0,4,0,0,70.5641279220581,9
44,Inferencing,687.01,1.49,704.79,100.0,100.0,4,0,0,69.43573236465454,9
45,Inferencing,798.47,1.77,914.07,100.0,100.0,4,0,0,69.51089072227478,9
46,Inferencing,626.61,1.36,687.06,100.0,100.0,4,0,0,69.56721591949463,9
47,Inferencing,1984.53,4.14,2106.04,50.0,75.0,4,0,0,69.2196455001831,9
48,Inferencing,3601.96,7.12,3613.3,0.0,0.0,4,0,0,69.54683136940002,9
49,Inferencing,3056.23,5.85,3392.69,25.0,50.0,4,0,0,70.02898836135864,9
50,Inferencing,2856.57,5.32,3487.87,50.0,50.0,4,0,0,70.40024161338806,9
51,Inferencing,1842.99,3.37,2271.76,75.0,75.0,4,0,0,70.11401677131653,9
52,Inferencing,863.31,1.64,934.42,100.0,100.0,4,0,0,69.71213960647583,9
53,Inferencing,1612.41,2.96,1717.57,50.0,100.0,4,0,0,69.39253997802734,9
54,Inferencing,1412.99,2.68,1622.5,75.0,100.0,4,0,0,69.6578278541565,9
55,Inferencing,1222.46,2.35,1291.28,100.0,100.0,4,0,0,69.33366703987122,9
56,Inferencing,2533.73,5.04,2671.22,25.0,75.0,4,0,0,69.96650552749634,9
57,Inferencing,822.53,1.60,893.88,100.0,100.0,4,0,0,69.65945172309875,9
58,Inferencing,419.81,0.82,446.46,100.0,100.0,4,0,0,69.37662720680237,9
59,Inferencing,1291.95,2.45,1511.84,75.0,100.0,4,0,0,69.58142447471619,9
60,Inferencing,1306.63,2.66,1457.24,75.0,100.0,4,0,0,69.49426627159119,9
61,Inferencing,772.64,1.58,863.11,100.0,100.0,4,0,0,69.92548727989197,9
62,Inferencing,1397.27,2.89,1515.47,100.0,100.0,4,0,0,69.56503057479858,9
63,Inferencing,588.18,1.17,675.72,100.0,100.0,4,0,0,69.51809597015381,9
64,Inferencing,2090.21,4.22,2141.94,25.0,100.0,4,0,0,69.53048348426819,9
65,Inferencing,1509.65,3.05,1529.28,100.0,100.0,4,0,0,69.497154712677,9
66,Inferencing,3165.47,6.60,3211.47,0.0,50.0,4,0,0,69.35854291915894,9
67,Inferencing,2417.2,5.08,2476.26,25.0,75.0,4,0,0,69.63549971580505,9
68,Inferencing,999.74,2.01,1107.88,100.0,100.0,4,0,0,69.7502863407135,9
69,Inferencing,658.33,1.32,725.49,100.0,100.0,4,0,0,64.33538889884949,9
70,Inferencing,323.16,0.65,425.92,100.0,100.0,4,0,0,63.14695453643799,9
71,Inferencing,853.87,1.80,868.38,100.0,100.0,4,0,0,62.399027585983276,9
72,Inferencing,816.16,1.75,920.26,100.0,100.0,4,0,0,62.91657328605652,9
73,Inferencing,615.59,1.32,650.21,100.0,100.0,4,0,0,62.95048141479492,9
74,Inferencing,626.34,1.35,701.3,100.0,100.0,4,0,0,63.38909602165222,9
75,Inferencing,1241.38,2.62,1403.63,100.0,100.0,4,0,0,63.07588863372803,9
76,Inferencing,1687.29,3.58,1708.21,75.0,100.0,4,0,0,63.746095418930054,9
77,Inferencing,1613.37,3.41,1632.04,100.0,100.0,4,0,0,63.170945167541504,9
78,Inferencing,1331.59,2.78,1490.25,75.0,100.0,4,0,0,63.469473361968994,9
79,Inferencing,2025.27,4.13,2095.37,50.0,100.0,4,0,0,63.454200744628906,9
80,Inferencing,1220.55,2.64,1511.92,75.0,100.0,4,0,0,63.42210531234741,9
81,Inferencing,1200.83,2.64,1375.04,75.0,100.0,4,0,0,63.42196702957153,9
82,Inferencing,5303.14,13.32,5548.31,0.0,25.0,4,0,0,63.13943672180176,9
83,Inferencing,1625.16,3.84,2287.44,75.0,75.0,4,0,0,63.56170034408569,9
84,Inferencing,3005.18,6.90,3360.15,25.0,50.0,4,0,0,46.63614821434021,9
85,Inferencing,2044.3,4.32,2252.01,50.0,75.0,4,0,0,40.51694130897522,9
86,Inferencing,3208.58,6.28,3281.93,0.0,50.0,4,0,0,40.57058143615723,9
87,Inferencing,1090.74,2.11,1334.59,75.0,100.0,4,0,0,40.63731598854065,9
88,Inferencing,1255.6,2.41,1322.44,100.0,100.0,4,0,0,40.30785393714905,9
89,Inferencing,634.28,1.23,696.96,100.0,100.0,4,0,0,40.252928256988525,9
90,Inferencing,1004.11,1.94,1015.2,100.0,100.0,4,0,0,40.28139305114746,9
91,Inferencing,3489.15,6.18,3794.82,25.0,50.0,4,0,0,40.07595348358154,9
92,Inferencing,2698.87,4.64,2698.87,0.0,100.0,4,0,0,39.940189361572266,9
