Window_index,Stage,MAE,MAPE,RMSE,Accuracy(2000),Accuracy(3000),Step4,Step6.1,Step6.2,Time,Adopted_hidden_node
1,Inferencing,6004.59,13.82,6300.8,0.0,0.0,140,0,0,66.08402562141418,1
2,Inferencing,7507.8,18.27,7530.27,0.0,0.0,8,1,1,42.12680792808533,4
3,Inferencing,6187.58,14.62,6189.55,0.0,0.0,8,1,1,9.707175493240356,4
4,Inferencing,4465.66,10.25,4465.67,0.0,0.0,9,1,0,3.968557834625244,4
5,Inferencing,2146.62,4.82,2360.2,50.0,75.0,9,1,0,4.17819356918335,4
6,Inferencing,1753.28,3.99,1988.78,50.0,75.0,9,1,0,3.989804983139038,4
7,Inferencing,1411.99,3.38,1929.74,75.0,75.0,9,1,0,4.131824254989624,4
8,Inferencing,4455.06,11.26,4553.13,0.0,0.0,10,0,0,3.842472553253174,4
9,Inferencing,4251.28,10.85,4252.54,0.0,0.0,9,1,0,4.364959001541138,4
10,Inferencing,2877.91,7.28,3023.83,25.0,50.0,10,0,0,4.261091232299805,4
11,Inferencing,2789.61,7.09,2812.35,0.0,75.0,10,0,0,4.306433916091919,4
12,Inferencing,5241.82,14.63,5498.77,0.0,0.0,10,0,0,4.242494583129883,4
13,Inferencing,5671.39,15.94,5687.78,0.0,0.0,9,1,0,4.362861156463623,4
14,Inferencing,5196.38,14.62,5235.09,0.0,0.0,10,0,0,4.222777843475342,4
15,Inferencing,4854.37,13.68,4857.74,0.0,0.0,10,0,0,4.2380900382995605,4
16,Inferencing,3024.2,8.28,3097.86,0.0,50.0,10,0,0,4.17645788192749,4
17,Inferencing,2385.08,6.46,2439.53,25.0,100.0,10,0,0,4.223564624786377,4
18,Inferencing,2360.91,6.43,2449.0,25.0,75.0,10,0,0,4.406785249710083,4
19,Inferencing,3507.5,9.84,3509.76,0.0,0.0,9,1,0,4.8103978633880615,4
20,Inferencing,2193.65,6.04,2318.38,50.0,75.0,7,1,2,46.331324338912964,9
21,Inferencing,803.98,2.12,825.93,100.0,100.0,10,0,0,163.29071950912476,9
22,Inferencing,1777.87,4.82,1817.54,50.0,100.0,10,0,0,156.6874213218689,9
23,Inferencing,1538.81,4.15,1605.44,75.0,100.0,10,0,0,156.83236479759216,9
24,Inferencing,919.65,2.43,952.13,100.0,100.0,10,0,0,156.72413539886475,9
25,Inferencing,4366.47,9.73,5199.39,25.0,25.0,10,0,0,156.82814049720764,9
26,Inferencing,4682.15,10.01,4927.53,0.0,25.0,9,0,1,163.00104022026062,12
27,Inferencing,860.15,1.88,898.65,100.0,100.0,10,0,0,209.94771933555603,12
28,Inferencing,487.85,1.04,678.09,100.0,100.0,10,0,0,209.18474984169006,12
29,Inferencing,1251.1,2.64,1584.67,75.0,100.0,10,0,0,209.0398406982422,12
30,Inferencing,970.38,2.06,1050.37,100.0,100.0,10,0,0,209.41244649887085,12
31,Inferencing,424.99,0.94,676.39,100.0,100.0,10,0,0,208.6110336780548,12
32,Inferencing,1424.95,3.14,1444.02,100.0,100.0,10,0,0,209.01049089431763,12
33,Inferencing,366.41,0.79,392.24,100.0,100.0,10,0,0,209.1339237689972,12
34,Inferencing,2878.71,5.87,3255.82,50.0,50.0,10,0,0,208.87152290344238,12
35,Inferencing,5123.95,9.99,5186.37,0.0,0.0,10,0,0,192.37390875816345,12
36,Inferencing,3219.49,6.21,3666.63,50.0,50.0,10,0,0,187.13358330726624,12
37,Inferencing,4347.32,8.02,4572.14,0.0,25.0,10,0,0,185.71838545799255,12
38,Inferencing,901.9,1.68,985.28,100.0,100.0,10,0,0,165.0972306728363,12
39,Inferencing,659.71,1.24,884.02,100.0,100.0,10,0,0,162.74466705322266,12
40,Inferencing,2025.36,3.71,2160.52,50.0,100.0,10,0,0,163.26989483833313,12
