Window_index,Stage,MAE,MAPE,RMSE,Accuracy(2000),Accuracy(3000),Step4,Step6.1,Step6.2,Time,Adopted_hidden_node
1,Inferencing,7848.61,22.25,7974.38,0.0,0.0,185,0,0,131.48189449310303,1
2,Inferencing,7728.26,21.69,7757.37,0.0,0.0,4,0,0,2.2411186695098877,1
3,Inferencing,5765.32,15.52,5778.57,0.0,0.0,4,0,0,2.3130571842193604,1
4,Inferencing,5743.0,15.58,5797.7,0.0,0.0,4,0,0,2.28377366065979,1
5,Inferencing,4854.88,13.37,4934.28,0.0,0.0,4,0,0,2.239328145980835,1
6,Inferencing,4496.47,12.60,4507.05,0.0,0.0,4,0,0,2.2503671646118164,1
7,Inferencing,1412.55,3.84,1579.06,75.0,100.0,4,0,0,2.2521755695343018,1
8,Inferencing,1452.08,3.85,1779.53,75.0,100.0,4,0,0,2.23437237739563,1
9,Inferencing,2770.32,7.53,2812.11,25.0,50.0,4,0,0,2.285580635070801,1
10,Inferencing,617.38,1.66,770.44,100.0,100.0,4,0,0,2.2273993492126465,1
11,Inferencing,978.83,2.56,1036.51,100.0,100.0,4,0,0,2.229318857192993,1
12,Inferencing,7105.27,15.64,7236.24,0.0,0.0,4,0,0,2.2965831756591797,1
13,Inferencing,3020.56,6.47,3748.41,50.0,50.0,4,0,0,2.2565324306488037,1
14,Inferencing,2954.07,6.32,3237.11,25.0,50.0,4,0,0,2.269723415374756,1
15,Inferencing,3749.79,7.83,3805.75,0.0,25.0,4,0,0,2.3555424213409424,1
16,Inferencing,1538.27,3.25,1677.09,75.0,100.0,4,0,0,2.247668743133545,1
17,Inferencing,462.84,0.98,618.49,100.0,100.0,4,0,0,2.277400255203247,1
18,Inferencing,717.97,1.59,953.53,100.0,100.0,4,0,0,2.268404960632324,1
19,Inferencing,1080.78,2.37,1120.68,100.0,100.0,4,0,0,2.319838762283325,1
20,Inferencing,507.1,1.09,540.16,100.0,100.0,4,0,0,2.269972801208496,1
21,Inferencing,2463.59,4.95,2667.13,25.0,50.0,4,0,0,2.3228533267974854,1
22,Inferencing,3313.8,6.38,3328.48,0.0,25.0,4,0,0,2.287782907485962,1
23,Inferencing,562.22,1.10,635.38,100.0,100.0,4,0,0,2.3719961643218994,1
24,Inferencing,4015.17,7.35,4203.45,0.0,25.0,4,0,0,2.3310208320617676,1
25,Inferencing,1788.61,3.34,1813.92,75.0,100.0,4,0,0,2.1683428287506104,1
26,Inferencing,1267.84,2.34,1692.76,75.0,100.0,4,0,0,2.180459976196289,1
27,Inferencing,2212.1,4.07,2393.79,50.0,75.0,4,0,0,2.132361888885498,1
28,Inferencing,352.84,0.67,420.59,100.0,100.0,4,0,0,2.263906955718994,1
29,Inferencing,932.68,1.81,984.08,100.0,100.0,4,0,0,2.077890157699585,1
30,Inferencing,1058.52,2.09,1263.82,75.0,100.0,4,0,0,2.4800102710723877,1
31,Inferencing,2320.33,4.53,2365.17,25.0,75.0,4,0,0,2.0698375701904297,1
32,Inferencing,1325.51,2.51,1678.96,50.0,100.0,4,0,0,1.9939579963684082,1
33,Inferencing,1408.29,2.82,1701.04,75.0,100.0,4,0,0,2.0657458305358887,1
34,Inferencing,999.39,2.04,1397.55,75.0,100.0,4,0,0,2.2118170261383057,1
35,Inferencing,1906.29,3.93,2028.6,75.0,100.0,4,0,0,2.0649020671844482,1
36,Inferencing,1127.93,2.31,1491.37,75.0,100.0,4,0,0,2.143437385559082,1
37,Inferencing,1374.12,2.76,1719.17,75.0,100.0,4,0,0,2.049393892288208,1
38,Inferencing,2367.03,4.78,2417.62,50.0,75.0,4,0,0,2.1248748302459717,1
39,Inferencing,1772.46,3.63,1890.46,50.0,100.0,4,0,0,1.995523452758789,1
40,Inferencing,2547.16,5.36,2599.21,25.0,75.0,4,0,0,1.986724853515625,1
41,Inferencing,645.12,1.33,806.13,100.0,100.0,4,0,0,2.166396141052246,1
42,Inferencing,1666.27,3.33,1696.23,100.0,100.0,4,0,0,2.0889251232147217,1
43,Inferencing,300.44,0.61,348.3,100.0,100.0,4,0,0,2.121263027191162,1
44,Inferencing,743.86,1.55,854.2,100.0,100.0,4,0,0,2.1042394638061523,1
45,Inferencing,1534.14,3.28,1551.98,100.0,100.0,4,0,0,2.0527613162994385,1
46,Inferencing,804.79,1.72,817.39,100.0,100.0,4,0,0,2.1013524532318115,1
47,Inferencing,1232.81,2.64,1401.12,75.0,100.0,4,0,0,2.1288039684295654,1
48,Inferencing,2091.29,4.49,2161.22,25.0,100.0,4,0,0,2.0551037788391113,1
49,Inferencing,840.24,1.78,979.1,100.0,100.0,4,0,0,2.087573528289795,1
50,Inferencing,1265.35,2.69,1298.57,100.0,100.0,4,0,0,2.0104122161865234,1
51,Inferencing,625.75,1.33,643.68,100.0,100.0,4,0,0,1.9908831119537354,1
52,Inferencing,1570.41,3.21,1833.77,75.0,100.0,4,0,0,1.889854907989502,1
53,Inferencing,1122.09,2.29,1300.96,75.0,100.0,4,0,0,1.9273362159729004,1
54,Inferencing,2610.28,5.71,2715.49,25.0,50.0,4,0,0,1.799529790878296,1
55,Inferencing,2262.69,5.37,2834.07,50.0,75.0,4,0,0,1.7977917194366455,1
56,Inferencing,3875.38,9.89,4663.74,25.0,50.0,4,0,0,1.7687311172485352,1
57,Inferencing,1543.98,3.60,1578.73,75.0,100.0,4,0,0,1.7757766246795654,1
58,Inferencing,765.67,1.68,981.84,100.0,100.0,4,0,0,1.791888952255249,1
59,Inferencing,2292.96,4.70,2309.26,25.0,100.0,4,0,0,1.7659993171691895,1
60,Inferencing,2119.82,4.07,2394.82,50.0,75.0,4,0,0,1.7111022472381592,1
61,Inferencing,850.08,1.66,974.25,100.0,100.0,4,0,0,1.7605392932891846,1
62,Inferencing,1321.35,2.55,1378.88,100.0,100.0,4,0,0,1.7785513401031494,1
63,Inferencing,2109.73,4.08,2139.0,50.0,100.0,4,0,0,1.6584186553955078,1
64,Inferencing,2587.42,4.83,2868.9,50.0,75.0,4,0,0,1.6727354526519775,1
65,Inferencing,6204.13,10.76,6220.66,0.0,0.0,4,0,0,1.718003511428833,1
